index,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,component_0,component_1,component_2,component_3,component_4,reconstructed_0,reconstructed_1,reconstructed_2,reconstructed_3,reconstructed_4,reconstructed_5,reconstructed_6,reconstructed_7,reconstructed_8,reconstructed_9,reconstructed_10,reconstructed_11,reconstructed_12,reconstructed_13,reconstructed_14,reconstructed_15,reconstructed_16,reconstructed_17,reconstructed_18,reconstructed_19
70,0,0,0,0,0,0,0,0,-1.36137,0,-1.52095,0,-0.901828,0,0,0,0,0,0,0,-3.90821e-07,-0.000362885,2.44818e-06,5.30289e-07,1.47368e-06,-0.0124323,0.00250988,0.0172543,-0.00231341,0.00559924,0.00508776,0.00233412,0.00126124,-0.00592644,-0.0118967,0.00126837,0.00154652,-0.901828,0.0243836,-0.00193779,0.00723714,-0.00742772,-0.00967498,0.011979,-0.00775043
71,0,0,0,0,0.783291,0,0,0,0,0,0,0,-0.937438,0,-0.872079,0,0,0,0,0,-0.000356019,-0.000377602,3.91784e-06,3.49731e-06,-9.91118e-07,-0.0121202,0.0165661,0.0233811,0.00520115,-0.00125544,-0.00337376,-0.00486252,-0.00881493,-0.0043328,-0.0226982,0.00713424,0.0093265,-0.939363,0.0261327,-0.874093,-0.00460508,0.00280145,-0.0297191,0.0189837,-0.0218106
72,0,0,0.129268,0,1.05054,-0.0271737,0,0,0,-1.40002,0,0,0,0,0,0,0,0,0,1.59558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,1.07667,0,0.561575,0,-0.847715,0,-0.0273446,0,0,0,-0.16175,-1.34463,-0.195218,0,0,0,0,-1.33182,0,0,-8.46008e-08,-7.85536e-05,5.29958e-07,1.14792e-07,3.19008e-07,-0.00269123,0.000543313,0.00373503,-0.000500784,0.00121207,0.00110135,0.000505266,0.000273021,-0.0012829,-0.00257528,0.000274563,0.000334775,-0.195218,0.00527831,-0.000419474,0.00156662,-0.00160788,-0.00209434,0.0025931,-0.00167773
74,0,0,0,0,0,0,0,0,0,0,0,0,-0.707029,0,-0.510573,0,0,0,0,0,-0.000208506,-0.000284727,2.7232e-06,2.14058e-06,-3.21768e-07,-0.00927673,0.0101392,0.0167154,0.0026393,0.000247145,-0.00108278,-0.00243741,-0.00493962,-0.00357627,-0.0153758,0.00439934,0.00573163,-0.708156,0.0195769,-0.512093,-0.00142665,0.000337257,-0.0190966,0.0132155,-0.0141289
75,-0.0639509,-0.615941,0,0,0,-1.47941,0,0.0881344,0,0,0,0,0,0,0,0,0,0,0,0.62772,2.32374e-06,4.15404e-07,3.73936e-06,-0.000265392,-2.63364e-06,-0.00496704,-0.615941,0.00154326,0.0127177,0.00413813,-0.000436059,-0.000641622,0.00115328,-0.00353279,-0.00431256,0.000658009,0.00528293,0.00196612,0.00296743,0.0110088,-0.0123103,0.00767022,-0.00163674,0.0175857,-0.00514973
76,0,0,1.27172,1.31488,1.45682,0,0,0,0.793145,0,0,0,0,1.50651,0,0,0,0,-0.992965,0,1.62743e-06,2.88202e-06,-0.000413094,5.61943e-06,-3.02631e-06,0.00950764,0.0264274,-0.00365023,-0.00853825,-0.000788509,-0.0110169,0.00248671,0.00789329,-0.00135266,-0.000731452,-0.00546423,-0.0120867,0.0141018,-0.000548507,0.00774209,-0.0143856,-0.0112364,-0.00692033,-0.992965,-0.0050586
77,0,0,0,-0.565524,0,0,0,0,0,-0.23673,0,0,0.838035,-0.772228,0,0.550562,0,0,0.422148,0,1.34348e-06,0.00033502,0.000175039,-6.68809e-07,0.000229939,0.011998,-0.0032235,-0.0157515,0.00573025,0.00212649,0.00110125,-0.00107056,-0.000115075,0.01796,0.00688442,0.00540188,-0.00589088,0.827276,-0.0220602,0.00654745,0.549952,0.0121583,0.0130056,0.41906,0.0115686
78,0,0,0,0,0,0,-0.474749,1.00034,0,0,0,1.68937,0,0,0,0.324562,0,0,0,0,9.85776e-07,-5.71847e-07,9.97556e-07,1.30459e-06,0.0001356,0.00264524,0.00609799,-0.000748448,-2.91618e-05,0.0041233,0.000675227,0.00127078,0.00260133,0.00700203,-0.00264203,0.00250983,-0.00565475,-0.00280829,0.000215408,0.00473861,0.324562,0.000282344,0.000632482,0.00474189,0.00130626
79,-1.13814,0,0,0,0.0419274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.987289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,0,0,0,0,0,0,0,0,1.50099,0,0,0,0,0,0,0.0591219,-0.406384,0,0,0,1.79568e-07,-1.04167e-07,1.81714e-07,2.37643e-07,2.47008e-05,0.000481854,0.0011108,-0.000136336,-5.31207e-06,0.000751094,0.000122998,0.000231483,0.000473855,0.00127548,-0.000481269,0.000457187,-0.00103006,-0.000511555,3.92385e-05,0.000863179,0.0591219,5.14314e-05,0.000115212,0.000863776,0.000237947
81,0,0,0,0,0,0.995315,0,-0.935761,0,0,0,1.63252,0,0.707056,0,0,1.42914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,0,0,0,0.359383,-1.48488,0,0,0,0,-0.875185,0,0,0,0,0,0,0,0,-1.25474,0,2.05647e-06,3.64181e-06,-0.000521998,7.10089e-06,-3.82414e-06,0.0120142,0.0333944,-0.00461255,-0.0107892,-0.000996385,-0.0139213,0.00314228,0.00997421,-0.00170927,-0.000924286,-0.00690477,-0.0152731,0.0178195,-0.000693111,0.00978315,-0.0181781,-0.0141986,-0.00874475,-1.25474,-0.00639221
83,0,0,0,0,0,-0.354694,0.942492,1.01394,0,0,-1.21929,0,0,0,0,1.63578,0,0,0,0,4.96825e-06,-2.88208e-06,5.02763e-06,6.57507e-06,0.000683418,0.0133319,0.0307335,-0.00377213,-0.000146974,0.0207812,0.0034031,0.00640465,0.0131106,0.0352898,-0.0133157,0.0126494,-0.0284996,-0.0141536,0.00108565,0.0238823,1.63578,0.001423,0.00318767,0.0238988,0.0065835
84,0,0,0,0.748175,0,1.23134,0,0,0,0,0,0,1.21286,0,0,0,0,0,0,0,5.25613e-07,0.000488042,-3.29255e-06,-7.13183e-07,-1.98195e-06,0.0167202,-0.00337552,-0.0232052,0.0031113,-0.00753039,-0.00684251,-0.00313914,-0.00169624,0.00797044,0.0159998,-0.00170582,-0.00207991,1.21286,-0.0327934,0.00260613,-0.00973319,0.0099895,0.0130118,-0.0161105,0.0104235
85,1.02529,0,-0.499094,0,0.162154,0,0,0,0,0,0,0,0.209544,0,0,0,0,0,0,0,9.08089e-08,8.43179e-05,-5.68847e-07,-1.23215e-07,-3.42417e-07,0.00288871,-0.000583181,-0.00400911,0.000537532,-0.00130101,-0.00118216,-0.000542342,-0.000293055,0.00137703,0.00276426,-0.00029471,-0.000359341,0.209544,-0.00566563,0.000450255,-0.00168158,0.00172586,0.00224802,-0.00278338,0.00180085
86,0,-0.421078,0,-1.0442,0,0,0,0,0,-1.37441,0,0,0.115533,0,0,0,0,1.41827,0,-1.2268,1.63866e-06,4.67733e-05,2.24271e-06,-0.000181499,-1.98924e-06,-0.00180292,-0.4214,-0.00115543,0.00899063,0.00211164,-0.000949899,-0.000737658,0.000626841,-0.00165589,-0.00142412,0.000287346,0.00341346,0.116878,-0.00109515,0.00777423,-0.00934287,0.00619518,0.000120533,0.0104875,-0.00252762
87,0,0,-0.649097,0,1.24206,0,0,0,-0.0479111,0,0,-1.59095,0,1.653,0,0,0,0,0,-0.987598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,0,0.754294,1.12349,0,0,0,0,-0.125168,0,0,-0.561066,0,0,-1.38473,0,0,0,0,0,0,-2.8457e-06,-5.08711e-07,-4.57929e-06,0.000325004,3.2252e-06,0.00608273,0.754294,-0.0018899,-0.0155744,-0.00506763,0.000534006,0.000785742,-0.00141233,0.00432632,0.00528124,-0.00080581,-0.00646957,-0.00240775,-0.00363397,-0.0134816,0.0150754,-0.00939309,0.00200438,-0.0215358,0.00630646
89,0,1.13007,0,0,0,0,0,0,0.269963,0,0,0,-1.47832,0,0,-0.99787,0,0,0,0,-7.93479e-06,-0.000593861,-5.91442e-06,0.000483772,-0.000409657,-0.0193994,1.11543,0.0277537,-0.0270358,-0.0110908,0.00706413,0.00109635,-0.00804625,-0.0247611,-0.00346643,-0.00684458,0.0102281,-1.47329,0.033864,-0.0379432,-0.963421,-0.0271164,-0.0148013,-0.0272068,-0.00727277
90,0.928954,0,0,0,0.597835,0,0,0,0,0.154295,0,-1.3275,0,1.50968,0,0,-0.768894,-0.690121,0.912045,-1.65193,-1.49481e-06,-2.64715e-06,0.000379429,-5.16148e-06,2.77969e-06,-0.00873283,-0.0242737,0.00335276,0.00784245,0.000724251,0.0101191,-0.00228406,-0.00725004,0.00124243,0.000671844,0.00501893,0.0111017,-0.0129526,0.000503807,-0.00711117,0.0132133,0.0103207,0.00635638,0.912045,0.00464636
91,0,0,0,0,0,0,0,0,0,0,0,0,-1.47288,0,0,0,0,1.31908,0,0.438419,-6.38294e-07,-0.000592669,3.99841e-06,8.66076e-07,2.40684e-06,-0.0203047,0.00409917,0.02818,-0.00377831,0.00914477,0.00830942,0.00381212,0.00205988,-0.00967916,-0.0194299,0.00207151,0.0025258,-1.47288,0.0398237,-0.00316483,0.0118198,-0.0121311,-0.0158013,0.0195644,-0.0126581
92,0,0,0,0,0,0,1.23666,0,0,0.335623,0,1.33498,0,0.579836,1.30515,0,0,0,0,0,0.000532207,5.80891e-07,-2.05479e-06,-4.40908e-06,3.77589e-06,-0.00120186,-0.0208881,-0.00814961,-0.011383,0.0105896,0.0129641,0.0109084,0.0151545,-0.00273526,0.0154623,-0.00870386,-0.0115521,0.00288021,-0.00117668,1.30515,0.0181507,-0.0157478,0.0294261,-0.00977515,0.0205843
93,0,0,0,-0.210321,0,0,0,0,0,-1.26335,0,-0.809863,0,0,-0.801697,0,-1.73673,0,0,-0.886764,-0.000326912,-3.56817e-07,1.26217e-06,2.70831e-06,-2.31937e-06,0.000738249,0.0128307,0.00500596,0.00699207,-0.00650472,-0.00796331,-0.00670055,-0.00930874,0.00168016,-0.00949785,0.00534642,0.00709594,-0.00176919,0.000722787,-0.801697,-0.0111492,0.00967323,-0.0180752,0.00600446,-0.0126441
94,0,0,0,0,0,1.65084,0,0,0,0,0,0,0,0,0.245093,0,0,-0.33022,0,0,9.99429e-05,1.09085e-07,-3.85868e-07,-8.27979e-07,7.09073e-07,-0.000225696,-0.00392258,-0.00153041,-0.0021376,0.00198861,0.00243453,0.00204848,0.00284585,-0.000513654,0.00290366,-0.0016345,-0.00216936,0.000540874,-0.000220969,0.245093,0.0034085,-0.00295728,0.00552592,-0.00183567,0.00386552
95,0.269045,0,0,0,0,-1.14653,0,0,0.594072,0,0,0,0,0.76018,-1.72334,0,0.109694,-1.55439,-0.840751,0,-0.000701358,1.67321e-06,-0.000347057,1.05799e-05,-7.54817e-06,0.00963715,0.0499574,0.00767022,0.00780087,-0.0146503,-0.0264462,-0.0122981,-0.0133269,0.00246638,-0.0210361,0.00686615,0.00501969,0.008137,0.00108929,-1.71679,-0.0361469,0.0112798,-0.0447143,-0.827844,-0.0314631
96,0,0,0,0,0,0,0,-0.135672,0.585873,0,0,0,0,0,0.385055,0.783205,0,-1.46549,0,0,0.000159395,-1.20855e-06,1.80099e-06,1.84732e-06,0.000328333,0.00602869,0.00855254,-0.00421045,-0.00342866,0.0130742,0.00545417,0.0062848,0.0107483,0.0160897,-0.0018137,0.00348862,-0.0170537,-0.00592699,0.00017265,0.39649,0.78856,-0.00396472,0.0102078,0.00855877,0.00922512
97,0,0,0,0,1.07299,0,0,-1.48427,0,-0.340345,0,0,0.313767,0,0,0,0.679965,0,0,0,1.35976e-07,0.000126256,-8.51781e-07,-1.845e-07,-5.12729e-07,0.0043255,-0.000873246,-0.00600317,0.000804891,-0.00194811,-0.00177015,-0.000812094,-0.000438816,0.00206195,0.00413915,-0.000441294,-0.000538071,0.313767,-0.00848362,0.000674204,-0.00251797,0.00258428,0.00336615,-0.00416779,0.00269656
98,0,0,0,0,0,0,0.277027,0,0,-0.54139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,0,0,0,0,-0.932757,0.125677,0,0,0,-0.30482,1.19144,0,0,0,0,0,-0.45331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,-0.718908,-0.39074,0,0,0,0,0,0,0,-0.213719,0,0,1.13231,0,0,0,0,0.221646,0,0,1.96483e-06,0.00045589,-7.01691e-07,-0.000169025,-3.52103e-06,0.0124587,-0.393891,-0.0206849,0.0109725,-0.00440508,-0.00666465,-0.00333767,-0.000851959,0.00519992,0.0122013,-0.00117509,0.00140961,1.13355,-0.0287328,0.00941677,-0.0168961,0.0141918,0.0111093,-0.00388451,0.00646431
101,0,-1.00064,0,0,0,0,0,0,0,0,0.73875,1.70088,-1.27162,0,0,0,0,0,0,0,3.224e-06,-0.000511009,9.52689e-06,-0.000430399,-2.20056e-06,-0.0255994,-0.997099,0.0268364,0.0173988,0.0146178,0.00646556,0.00224885,0.00365198,-0.0140958,-0.0237809,0.00285743,0.0107631,-1.26842,0.0392027,0.0151522,-0.00979419,0.00198737,-0.0163011,0.0454601,-0.0192945
102,0,1.46588,1.03641,0,0,-0.0426001,0.299949,0,0,0,0,0,0,0,0,1.68266,0,0.93192,0,-1.01974,-4.19625e-07,-3.9533e-06,-3.72758e-06,0.000638369,0.000709273,0.025535,1.49749,-0.00755304,-0.030418,0.0115284,0.00453841,0.0081152,0.0107416,0.0447089,-0.00343387,0.0114459,-0.0418892,-0.0192384,-0.00594541,-0.00163302,1.71195,-0.0167905,0.00717431,-0.0172683,0.019028
103,0,0,0,0,0,0,0,-0.952394,0,0,-1.61517,0.0913371,0,0,-0.579109,0,0,0,-1.0383,-1.50827,-0.000234445,2.75584e-06,-0.00043104,7.83233e-06,-4.83988e-06,0.010475,0.0369021,-0.000200794,-0.00387729,-0.00552322,-0.0172722,-0.00223994,0.00152942,-0.000200746,-0.00762566,-0.00185167,-0.00751265,0.0134676,-5.14388e-05,-0.571014,-0.023096,-0.00476183,-0.020293,-1.03396,-0.0144231
104,0,0,0,0.809164,0,0,0,0,0,0.386302,0,0,0,1.13016,0,0,0,0,0,1.56908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,0,0.587742,0,-0.91137,0,0,0,0,0,-0.349326,0,0,0,-1.71143,0,0,0.170398,0,0,0,-2.21736e-06,-3.96386e-07,-3.56817e-06,0.000253242,2.51307e-06,0.00473964,0.587742,-0.0014726,-0.0121355,-0.00394868,0.000416095,0.000612247,-0.00110048,0.00337105,0.00411512,-0.000627884,-0.00504106,-0.00187611,-0.00283157,-0.0105048,0.0117467,-0.00731906,0.00156181,-0.0167806,0.00491397
106,0,-0.0104105,0,0,0,0,0,0.528762,0,0,1.06078,0,0,0,0,0,0,0,0,0,3.92755e-08,7.02107e-09,6.3202e-08,-4.48561e-06,-4.45133e-08,-8.3952e-05,-0.0104105,2.60838e-05,0.000214952,6.99419e-05,-7.37018e-06,-1.08446e-05,1.94925e-05,-5.97105e-05,-7.289e-05,1.11215e-05,8.9291e-05,3.3231e-05,5.01549e-05,0.000186069,-0.000208066,0.000129641,-2.76639e-05,0.00029723,-8.70398e-05
107,0,0,0,0,0,0,0.280774,0,0,-1.45326,1.13951,0,0,0.243317,-0.792758,1.5504,0,0,0.634209,0,-0.000319598,-4.92524e-06,0.000269857,5.32086e-06,0.000647388,0.00729351,0.0249378,0.0037063,0.0122282,0.013768,0.0023875,-0.00214373,-0.00182014,0.0359733,-0.0215455,0.020766,-0.0122755,-0.0241712,0.00209404,-0.775067,1.54856,0.0180908,-0.0104324,0.662798,-0.00303228
108,0,0,0,0,0,0,0,0.921429,0.703376,0,0,0,0,-0.0261812,0,0,0.000733392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,0,-1.0719,0,0,0,0,0.797365,0,0,0,0,0,0.938676,-1.29805,0,-1.57002,0,0,0,0,-3.17814e-07,0.000381201,-8.66254e-07,-0.000468715,-0.000662063,-0.0084996,-1.10401,-0.0116531,0.0246812,-0.0185724,-0.00932081,-0.00969326,-0.0118893,-0.0338506,0.0176582,-0.012316,0.0349379,0.955682,-0.0212578,-0.00174706,-1.59897,0.0197136,0.0041624,-0.00480288,-0.00721364
110,0,0,0,0,-1.67269,-0.443721,0,0,0,0,0,0,0,0,0,0,0,0.0888206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,0,0,0.269579,0,0,0,0,0,0,-0.813831,0,0,0,0,0,0,0,0,0.63576,0,-1.04199e-06,-1.84525e-06,0.000264489,-3.59792e-06,1.93764e-06,-0.00608741,-0.0169205,0.00233712,0.00546675,0.000504855,0.00705375,-0.00159215,-0.0050538,0.000866063,0.000468323,0.00349855,0.00773866,-0.00902888,0.00035119,-0.00495699,0.00921059,0.00719426,0.00443085,0.63576,0.00323885
112,0,0,0,0,0,0,0,0,0,0,0,1.50675,0,0.148894,-1.46949,0,0,0.99604,0,0,-0.000599221,-6.54036e-07,2.31353e-06,4.96426e-06,-4.25135e-06,0.00135319,0.0235183,0.00917579,0.0128163,-0.011923,-0.0145965,-0.0122819,-0.0170627,0.00307968,-0.0174093,0.00979984,0.0130067,-0.00324288,0.00132485,-1.46949,-0.0204362,0.0177308,-0.0331314,0.011006,-0.0231763
113,0,0,0.10108,-1.18193,0,1.5671,0,0,0,0,0,0,-0.00812374,0,0,0,0,1.21582,0,0,-3.52055e-09,-3.2689e-06,2.20535e-08,4.77689e-09,1.32751e-08,-0.000111992,2.26092e-05,0.000155428,-2.08394e-05,5.04385e-05,4.5831e-05,2.10259e-05,1.13614e-05,-5.33859e-05,-0.000107167,1.14255e-05,1.39312e-05,-0.00812374,0.000219649,-1.74558e-05,6.51928e-05,-6.69095e-05,-8.7153e-05,0.000107908,-6.98166e-05
114,0,0,-0.135778,0,0,0,0,0,0,0,0.630578,1.63779,0,-0.89636,-1.05048,1.73198,0,0.262277,0,0,-0.000423099,-3.51912e-06,6.97716e-06,1.05105e-05,0.000720573,0.0150833,0.0493533,0.00256543,0.00900624,0.0134801,-0.00683124,-0.00199855,0.00168418,0.0395668,-0.026544,0.0203989,-0.0208778,-0.0173043,0.00209658,-1.02519,1.71737,0.0141817,-0.0203092,0.0331722,-0.00959713
115,0,0,0,0.780318,0,0,0,1.63592,0,0.938929,0,0,0,0,0.906587,0.359662,0.992681,0,-1.12485,0,0.00037262,3.03462e-06,-0.000468283,4.74882e-06,0.00014946,0.0128669,0.0221855,-0.0106254,-0.0176115,0.0110317,-0.00272674,0.0118024,0.022351,0.00432696,0.00698415,-0.00945465,-0.0279826,0.0148634,-0.00120001,0.920609,0.355974,-0.0233547,0.0133015,-1.12639,0.0100154
116,0,0,0.807435,0,0.471965,0,0,0,0,0,0,0,1.70893,0,0,0,0,0,1.60632,0,-1.89211e-06,0.000682989,0.000663624,-1.00955e-05,2.10311e-06,0.00817819,-0.0475078,-0.0267911,0.0181962,-0.00933475,0.00818102,-0.00844581,-0.015159,0.0134186,0.023727,0.00643601,0.0166221,1.68611,-0.0453185,-0.00885239,0.00955757,0.0322524,0.0295287,1.58362,0.0228701
117,-0.381105,0,0,1.36775,1.64872,0.438351,0,0.889295,0,-1.22643,0,0,0,0,0,0,0,-1.19978,0,1.21625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,0,0,0,0,0,0,0,-0.999802,0,0,0.0330472,0,1.16388,0,0,0,0,-0.253179,0,0.153453,5.04383e-07,0.00046833,-3.15956e-06,-6.84377e-07,-1.9019e-06,0.0160449,-0.00323918,-0.0222679,0.00298563,-0.00722624,-0.00656614,-0.00301235,-0.00162773,0.00764851,0.0153536,-0.00163692,-0.0019959,1.16388,-0.0314688,0.00250087,-0.00934006,0.00958602,0.0124863,-0.0154598,0.0100025
119,-0.713306,-0.382899,0,0,0,0,0,0,0,0,0,0,-1.55022,0,0,0,0,0,0,0,7.72737e-07,-0.000623534,6.53295e-06,-0.000164069,8.96037e-07,-0.0244587,-0.378584,0.0306192,0.00392923,0.0121975,0.00847469,0.00361344,0.00288498,-0.0123836,-0.0231311,0.00258935,0.00594256,-1.549,0.0437596,0.00351257,0.00478784,-0.00799993,-0.0176486,0.0315238,-0.0165242
120,0,-1.08666,0,1.03783,0.88688,0,-0.624382,0,0,0,0,0,0,0,0,-1.60427,0,0,0,0,-7.72929e-07,3.55943e-06,1.66632e-06,-0.000474661,-0.0006749,-0.0218381,-1.1168,0.00642213,0.0225811,-0.0130802,-0.00410686,-0.00741324,-0.0108234,-0.0408427,0.00545084,-0.0112448,0.0372709,0.0173497,0.0041705,-0.0040002,-1.62598,0.0121364,-0.00601386,0.00758671,-0.015542
121,0,0,0.216098,0,-0.170215,0,0,0,-1.30476,0,-0.528557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,0,0,0,0,0,0,0,-1.67838,0,-0.223352,0,1.52162,0,0.155625,-1.55216,0,0,-1.07807,0.202651,0,-0.000633264,-1.27901e-06,8.67506e-05,4.09669e-06,-3.87289e-06,-0.000511065,0.0194479,0.010437,0.0152798,-0.0124328,-0.0131693,-0.0134804,-0.0196335,0.003529,-0.0182394,0.0114663,0.0162051,-0.00630331,0.00151132,-1.55374,-0.0186499,0.0210215,-0.0335829,0.214276,-0.0234477
123,0.622218,0,0,-0.0160121,1.31982,0,0,1.23232,0.445498,0,0,0,0,0,0,0,-0.243258,0.385791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,0,0,0,0,0.497474,-0.218286,0,0,0,0,0,0,0,0,0,-1.51641,0,0,-1.34618,0,-2.39937e-06,6.57897e-06,-0.0005647,1.52311e-06,-0.00063765,0.000530689,0.00733733,-0.00145182,-0.0114392,-0.0203337,-0.0180906,-0.00256601,-0.00145276,-0.0345485,0.0113524,-0.0191343,0.0100338,0.0322389,-0.00175005,-0.0116434,-1.53591,-0.0165525,-0.0123371,-1.36834,-0.0129611
125,0,0,0,0,0,0,0,0,0,0,0,-1.05806,0,0,-1.4946,0,0,0,0,0,-0.000609461,-6.65212e-07,2.35306e-06,5.0491e-06,-4.324e-06,0.00137632,0.0239202,0.00933259,0.0130353,-0.0121267,-0.014846,-0.0124918,-0.0173543,0.00313231,-0.0177068,0.00996731,0.0132289,-0.0032983,0.00134749,-1.4946,-0.0207854,0.0180338,-0.0336976,0.0111941,-0.0235723
126,-0.848321,0,0,0,0,-1.66725,0,0,1.5481,0,0,0.804355,-1.02836,0,0,0,0,0,0,0,-4.45656e-07,-0.000413801,2.79169e-06,6.04693e-07,1.68045e-06,-0.0141767,0.00286204,0.0196752,-0.00263801,0.00638487,0.00580162,0.00266161,0.00143821,-0.00675797,-0.0135659,0.00144633,0.00176351,-1.02836,0.0278048,-0.00220968,0.00825257,-0.00846989,-0.0110325,0.0136598,-0.00883789
127,0,0,0,0,0,0,0,0,0,-1.44777,1.53027,1.22944,0.0452423,0,-0.93911,0,0,0,0,0,-0.000382926,1.7787e-05,1.35569e-06,3.14592e-06,-2.79085e-06,0.00148849,0.014904,0.0049984,0.00830659,-0.00790055,-0.00958349,-0.00796614,-0.0109676,0.00226546,-0.010529,0.00619918,0.00823462,0.0431699,-0.000376586,-0.939013,-0.0134233,0.0117039,-0.020688,0.00643269,-0.0144225
128,0,0,0,1.28223,0,0,0,0,0,0,0,0,0,1.16479,1.11175,0.15365,0,0,0,0,0.000453813,2.24101e-07,-1.27807e-06,-3.13816e-06,6.74105e-05,0.000228506,-0.0149062,-0.00729635,-0.00971008,0.0109724,0.0113628,0.00989359,0.0141404,0.000984842,0.0119204,-0.00622599,-0.0125173,0.00112397,-0.000900351,1.114,0.169111,-0.0132807,0.0253653,-0.00608186,0.0181526
129,0,0,0,0,0,1.4556,-1.64292,0,0,0.470677,0.00713691,0,0,0,0,0,0,0,0,-0.704388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,0,0,-1.37708,0,0,0,-0.00215479,0,0,0,0,0,0,1.0806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,0,0,1.15521,0,0.998009,0,0,0,0,0,-1.45223,-0.836412,-0.521991,0,0,-0.545102,0,0,0,0,-1.88182e-06,-0.000209083,-2.58349e-07,-1.88412e-06,-0.000226888,-0.0116387,-0.0087888,0.011244,-0.00129006,-0.00368415,0.00181083,-0.00078325,-0.00363891,-0.0151902,-0.0024487,-0.00348111,0.0103923,-0.517274,0.0137518,-0.00908011,-0.540913,-0.00477346,-0.00666227,-0.00103036,-0.00667993
132,0,0,0,0.578385,0,0,0,0,0,0,0,0,0,0,-0.896405,0,0,0,0,0,-0.000365532,-3.98969e-07,1.41128e-06,3.02826e-06,-2.59337e-06,0.000825462,0.0143465,0.00559734,0.00781808,-0.00727316,-0.00890405,-0.00749211,-0.0104084,0.00187864,-0.0106199,0.00597802,0.00793422,-0.0019782,0.000808173,-0.896405,-0.0124663,0.010816,-0.0202105,0.0067138,-0.0141378
133,0,0,0,0,0,-0.28084,-1.18004,0,0.621869,0,0,0,0,0,0,0,0.686059,0,-0.197813,0.0605663,3.24208e-07,5.7414e-07,-8.22943e-05,1.11947e-06,-6.02886e-07,0.00189406,0.00526472,-0.00072718,-0.00170095,-0.000157083,-0.00219473,0.000495388,0.00157246,-0.00026947,-0.000145716,-0.00108855,-0.00240784,0.00280928,-0.000109271,0.00154234,-0.00286582,-0.00223845,-0.00137863,-0.197813,-0.00100775
134,-1.009,0,0,0,-0.367332,0,0,0,0,0,0,0,0,0,0,1.12445,-0.0527249,0,0,0,3.41523e-06,-1.98117e-06,3.45605e-06,4.51978e-06,0.00046979,0.00916449,0.0211266,-0.00259301,-0.000101031,0.0142852,0.00233933,0.00440263,0.00901235,0.0242586,-0.00915335,0.00869534,-0.0195909,-0.00972938,0.000746285,0.016417,1.12445,0.000978184,0.00219124,0.0164283,0.00452557
135,0,0,0,0,0,0,0,0,0,0,1.11835,0,0,0.152705,-0.174777,0,-0.938243,-1.54656,0,0,-7.12698e-05,-7.77893e-08,2.75165e-07,5.90436e-07,-5.05644e-07,0.000160945,0.00279721,0.00109134,0.00152433,-0.00141809,-0.00173607,-0.00146078,-0.00202939,0.000366289,-0.00207062,0.00116557,0.00154698,-0.0003857,0.000157574,-0.174777,-0.00243062,0.00210885,-0.00394056,0.00130903,-0.00275652
136,0,0,0,0,0,0,0,-0.425969,0,0,0,0,0.945701,0,0,0,0,0,0,0.0803956,4.09834e-07,0.000380539,-2.56729e-06,-5.56087e-07,-1.54538e-06,0.0130372,-0.00263198,-0.0180937,0.00242596,-0.00587164,-0.00533528,-0.00244767,-0.0013226,0.00621475,0.0124755,-0.00133007,-0.00162176,0.945701,-0.0255698,0.00203206,-0.00758922,0.00778907,0.0101457,-0.0125618,0.00812748
