index,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,component_0,component_1,component_2,component_3,component_4,component_5,component_6,component_7,component_8,component_9,reconstructed_0,reconstructed_1,reconstructed_2,reconstructed_3,reconstructed_4,reconstructed_5,reconstructed_6,reconstructed_7,reconstructed_8,reconstructed_9,reconstructed_10,reconstructed_11,reconstructed_12,reconstructed_13,reconstructed_14,reconstructed_15,reconstructed_16,reconstructed_17,reconstructed_18,reconstructed_19
52,0,0,0,0,0,0,0,0,0,-1.51739,0,0,0,0.96217,0,0,0,0,-1.24329,0,-3.58543e-06,-2.57491e-06,-5.89604e-07,1.70609e-06,1.10637e-05,2.36131e-06,-8.11544e-06,-0.000517815,8.9808e-06,-0.000650228,0.0429786,0.0118596,0.053393,-0.0398578,-0.0163448,-0.0121883,-0.00319413,0.0436123,-0.000846374,-1.51971,-0.0175236,0.0189455,-0.0131314,0.0167389,-0.014056,0.0078377,-0.0289268,-0.00227347,-1.24629,0.00253106
53,0,0,-1.49262,0,-1.43798,-0.478361,0,-1.02136,0,-1.011,-1.57837,0,-1.29984,0.322678,0,0,0,1.55978,0,0,-0.000594654,-0.00019199,4.58314e-07,-5.75402e-06,-0.000611999,2.61489e-06,1.45155e-05,-1.91673e-06,-0.000427115,-0.000420304,0.0490677,0.012712,-1.52469,0.0720644,-1.50357,-0.419872,0.00256661,-1.07114,0.0275447,-0.949714,-0.0249404,-0.00380823,0.0287987,0.0124839,-0.0318277,-0.0290925,-0.00170308,-0.0127595,-0.00846226,-0.0058551
54,0,0.1386,-0.16152,0,0,0,1.09325,0,0,0,0,-0.957917,-0.563517,0,0,0,0,0,0,0,5.28004e-06,5.81744e-06,0.000478111,2.66357e-06,-7.19762e-05,6.03498e-05,-4.53773e-06,-2.31989e-06,-6.2584e-06,3.07552e-06,0.000235501,0.141949,-0.191841,-0.0213488,0.0244646,0.0267766,1.09736,-0.0297754,-0.00186663,0.0147418,-0.00469162,-0.0159822,5.85662e-05,-0.00220443,0.00996688,0.012538,0.001725,-0.00976823,-0.0107833,0.00613523
55,0,0,0,0,0,0,0.137659,-1.11384,-0.288162,0.438835,0,0,0,0,0,0,0,0,0,0,-2.88766e-06,-4.06346e-08,6.54085e-05,-4.90711e-06,-1.00405e-05,2.26347e-06,2.59729e-06,3.6162e-06,-0.000457007,0.000191306,-0.025062,0.0104555,-0.0492963,0.0131098,-0.0149215,6.9491e-05,0.162831,-1.12388,0.00898421,0.455515,0.00260104,-0.0194074,0.00798449,-0.017771,-0.00608507,-0.0235821,0.020671,0.0138683,0.0173591,-0.0154982
56,0,0,-1.00824,0,0,0,0,0,-1.10532,0,-1.0947,-0.0277155,0,-0.193795,0,0,0,0,-0.259056,0,-7.06173e-06,-9.06654e-07,5.27429e-06,1.44146e-07,-0.000409554,2.43817e-06,5.9321e-06,-0.000109148,-4.08128e-06,7.57739e-06,0.0119855,0.011607,-1.01002,0.0293331,-0.0347701,-0.00407731,0.0248396,-0.0205836,0.010471,0.0365074,-0.0112906,-0.0232322,0.0216634,0.0151993,0.00715211,0.000383317,-0.0107609,-0.010507,-0.265652,0.00211096
57,-1.68272,0,0,0,0,0,-0.365609,-0.184962,0,0,0,0,0,0,-0.858445,0,0,0,0,0,-3.05504e-06,-1.88569e-06,-0.00015881,-1.23382e-06,1.1808e-06,-2.71247e-08,1.81187e-06,1.01316e-06,-7.3756e-05,6.5085e-08,-0.00183219,-0.000219035,0.00530602,0.00869306,-0.0145304,-0.00859968,-0.361867,-0.176511,0.00309501,0.000342147,0.000966128,0.00251091,0.00131412,-0.000718495,-0.00551932,-0.00592003,0.00107043,0.00574551,0.00477913,-0.00371574
58,0.305527,-1.00555,0,0,0,0,-1.62771,0,0,1.18523,-0.626985,0,0,0,1.60265,0,0.485213,-0.131977,0,0,-4.63905e-06,-1.13848e-05,-0.000709537,-1.14504e-05,3.80273e-07,-0.000430165,1.84606e-05,8.51114e-06,5.0326e-06,0.000502238,-0.0285253,-0.992662,0.000933979,0.0884029,-0.0219591,-0.0527292,-1.62292,0.0230597,0.000132336,1.16067,0.0139833,-0.000474036,0.0228561,-0.00251203,0.00804394,-0.0537007,0.0168053,0.00496149,0.0397971,-0.0220418
59,0,0,0,0.782999,0,0,0.101752,0,0,0,-0.837521,0,-0.434028,0,0,1.27585,0,0,0,0.36658,5.48185e-06,-7.71452e-07,4.37647e-05,0.000533128,-7.10001e-06,-9.5798e-07,0.000316362,6.36499e-06,2.35429e-06,-2.5063e-06,0.0210768,-0.00527926,-0.0342984,0.780979,0.0262276,-0.00391059,0.0986666,0.011216,0.0321514,-0.0113786,0.0230181,-0.017606,-0.0035472,-0.00108892,0.00344744,1.27666,-0.00245276,-0.00183148,0.0306441,-0.00203919
60,0,0,0,0,0.556834,-1.55241,-0.338023,0.995467,0,0,-0.322565,0,0,0.901474,0,0,-1.3271,0,0,0,0.000238558,-0.000667992,-0.000156603,4.07133e-06,1.12058e-05,-2.9592e-06,3.27351e-06,-1.02169e-05,0.000410771,9.58357e-07,0.0125656,-0.0140949,0.0554341,0.0148493,0.622161,-1.57901,-0.379835,1.01632,-8.45204e-05,0.00379773,-0.00454169,0.00142864,0.00479636,-0.00054736,-0.00326141,0.0200509,-0.0343928,0.00153989,-0.0486429,0.018052
61,0,0,0,0,0,0,0,0,0,0,0,0,0.38144,0,1.19528,1.09775,0,0,0,0,5.8137e-06,8.67282e-07,1.76603e-06,0.000458522,-1.07582e-06,4.41137e-06,5.42655e-08,3.37315e-06,3.66911e-06,-3.78215e-06,0.00907512,0.0205187,-0.00474771,-6.72203e-05,0.0282381,0.00406171,0.00838391,0.0178074,0.0236616,-0.0177386,0.00846052,-0.0190027,-0.00489774,0.000912537,0.00803415,1.09775,0.00079642,0.00206057,0.0159664,0.00456273
62,0,0.709521,-1.68247,0,0,0,-0.911442,-1.50896,-0.51054,0,0.382448,0,0,0,0,0.13581,0,0,0,0,-2.5058e-05,-3.68057e-06,-0.000382531,5.4892e-05,-0.000685966,0.000308473,1.1545e-05,-3.32567e-07,-0.000620247,1.77798e-05,0.00305136,0.722985,-1.69955,0.0575326,-0.121926,-0.0158934,-0.838845,-1.52974,0.0419579,0.0854234,-0.0140229,-0.0435583,0.0366901,0.00873583,-0.0204932,0.125777,-0.00400993,0.0181052,-0.00131643,-0.00961974
63,0,0,1.05592,0,0,0,0,-0.245644,0,-0.445642,0,0,0,0,0,0,0,0,0,1.13769,5.33146e-06,6.60478e-07,-4.74277e-06,-1.49114e-07,0.000431092,-2.20373e-06,-7.82007e-06,2.04865e-06,-9.37299e-05,-0.000198147,-0.00431155,-0.010323,1.06801,-0.0385481,0.0265876,0.00297318,-0.0224305,-0.212782,-0.00891494,-0.480894,0.00720289,0.0292595,-0.026763,-0.013693,-0.0148054,-0.000556732,0.00735326,0.0147477,0.0098229,-0.00398485
64,-0.494612,0,0,0,-0.257,0,0,0,1.1784,0,0,0,0,-0.983563,0,0,0,0,0,0,-0.000103894,1.68947e-06,-1.37241e-06,-1.27571e-06,-1.76943e-06,6.61201e-07,6.25812e-07,-6.06577e-08,-1.06106e-06,-4.94672e-07,0.00470884,0.00311774,-0.00872002,0.00313503,-0.257,0.00808616,-0.00643226,-0.00526164,-6.46512e-05,-0.00226039,-0.000276427,0.0021467,0.00166649,-0.00100279,-0.00208649,-0.00619636,0.00172104,-0.0038773,-0.000269613,-0.00104447
65,0,0,0,0,0,0.47296,0,0,0,0,0,0.350211,0,0.937194,0,0,0,0,0,0,-3.46261e-06,0.000201816,2.36221e-06,3.90043e-07,-1.49792e-07,1.86684e-07,-1.55339e-06,2.29783e-06,-7.16481e-08,-9.79315e-07,-0.00241624,0.000923381,-0.000813286,-0.00744262,-0.0165727,0.47296,0.0108491,-0.000498968,-0.00219044,-0.00461599,0.00185366,0.00143378,-0.00283416,0.00455876,0.00490407,0.00182667,0.00458346,-0.0016901,0.0108514,-0.00153979
66,0,0,-0.927474,0,0.529118,0,0,-1.4772,0,0,0.569056,0,0,0,0,0,-1.13468,0,0,0,0.00020124,-3.00746e-06,1.37548e-05,-1.2362e-06,-0.000380089,6.58753e-07,7.70813e-06,3.57903e-06,-0.000605703,1.2382e-05,-0.0218906,0.00307199,-0.946203,0.0382971,0.466542,-0.0137768,0.0648406,-1.48912,0.0231237,0.0596619,-0.00852103,-0.0335975,0.0174861,-0.000230067,-0.00703464,-0.00636768,0.0103373,0.0224845,0.0173179,-0.0126675
67,-1.7096,0,-0.0824446,0,0,-1.65019,0,0,-0.264702,0,0,0,0,0,0.370939,0,0,0,0,0,1.15091e-05,-0.000704127,-7.83269e-06,-1.28455e-06,-3.29362e-05,-5.71837e-07,5.97819e-06,-8.13156e-06,-1.54231e-07,4.04563e-06,0.00920723,-0.00284034,-0.079607,0.0287273,0.0550037,-1.65006,-0.035923,-0.000281715,0.00852953,0.0191303,-0.00726992,-0.00664337,0.0115104,-0.0146568,-0.0166074,-0.00603652,-0.0166278,0.00519116,-0.0384006,0.00565041
68,0,0.15939,0,0,0,-0.47026,0,0,-0.00776807,1.21037,0,-1.30827,-0.412124,1.26695,0.997943,0,0,0,0,0,5.58985e-06,-0.000203123,-7.73906e-07,-4.08938e-06,-1.02923e-05,7.21873e-05,3.17393e-06,-2.69963e-06,-3.9276e-06,0.000519707,-0.0211304,0.17559,-0.0494206,0.0155188,0.026221,-0.481837,-0.0031419,-0.0190216,0.00231135,1.21724,0.00623765,-0.0300925,0.0200807,-0.0189556,0.0088203,-0.0192033,0.00513008,-0.00323883,-0.0129775,-0.00404217
69,0,0.230905,0,0,1.58971,0,0,1.15829,0,1.1195,0,0,0,0,0,0,0,0,0,1.32107,0.000649272,-1.28523e-05,5.02319e-06,8.52632e-06,6.94509e-06,9.79204e-05,-5.23445e-06,-4.23173e-06,0.000475878,0.000479745,-0.0338318,0.223375,0.0358083,-0.026181,1.62177,-0.0616792,0.0236201,1.17245,-0.00921159,1.12034,0.00910948,-0.0321388,0.00344838,0.00527031,0.0381983,0.0418737,-0.0192044,0.00207416,-0.0206569,0.0160987
70,0,0,0,0,0,0,0,0,-1.36137,0,-1.52095,0,-0.901828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,0,0,0,0,0.783291,0,0,0,0,0,0,0,-0.937438,0,-0.872079,0,0,0,0,0,0.00031665,-5.14921e-06,4.18287e-06,3.88814e-06,5.39289e-06,-2.01522e-06,-1.90736e-06,1.84874e-07,3.23391e-06,1.50767e-06,-0.0143517,-0.0095023,0.0265771,-0.009555,0.783291,-0.0246452,0.0196044,0.0160365,0.000197045,0.00688927,0.000842501,-0.00654277,-0.00507916,0.00305633,0.00635925,0.0188854,-0.00524541,0.0118173,0.000821731,0.00318336
72,0,0,0.129268,0,1.05054,-0.0271737,0,0,0,-1.40002,0,0,0,0,0,0,0,0,0,1.59558,0.000422764,-1.56196e-05,3.09362e-06,1.01422e-05,7.15801e-05,-7.14996e-06,-6.86571e-06,-3.43687e-07,9.44438e-06,-0.000598345,0.00832,-0.0331966,0.222099,-0.0339441,1.04211,-0.0466713,0.0142275,0.0465622,-0.000119497,-1.39525,-0.00734049,0.0252163,-0.0294123,0.0176571,-0.00992888,0.0484722,-0.0197729,0.0232654,-0.00144408,0.0119628
73,1.07667,0,0.561575,0,-0.847715,0,-0.0273446,0,0,0,-0.16175,-1.34463,-0.195218,0,0,0,0,-1.33182,0,0,-0.000338967,5.2688e-06,-1.92513e-05,-4.77596e-06,0.000222227,1.62678e-06,-1.62869e-06,6.09808e-07,-6.1276e-07,-5.94962e-06,0.0102998,0.00762089,0.533553,-0.00793396,-0.829307,0.0251416,-0.0617088,-0.0029461,-0.00614491,-0.0282302,0.00462634,0.0185455,-0.00547663,-0.0117162,-0.0105638,-0.0229615,0.00989101,-0.00776273,0.00292805,-0.00544849
74,0,0,0,0,0,0,0,0,0,0,0,0,-0.707029,0,-0.510573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,-0.0639509,-0.615941,0,0,0,-1.47941,0,0.0881344,0,0,0,0,0,0,0,0,0,0,0,0.62772,1.30003e-05,-0.000631535,-8.04191e-06,-3.57079e-06,1.57465e-06,-0.000265922,1.01649e-05,-3.73267e-06,3.67432e-05,8.8767e-07,0.00403786,-0.61914,0.00794004,0.0486521,0.0621585,-1.48072,-0.0371455,0.0921068,0.00261632,0.00437139,-0.00487524,0.00169216,0.00954946,-0.0102631,-0.00916552,-0.0165909,-0.00802076,0.00220257,-0.0176006,0.000560783
76,0,0,1.27172,1.31488,1.45682,0,0,0,0.793145,0,0,0,0,1.50651,0,0,0,0,-0.992965,0,0.000594303,-1.84059e-05,-2.04332e-06,3.0893e-06,0.000515851,-9.65347e-06,0.000516252,-0.000406598,1.31822e-05,-4.36939e-06,-0.0110969,-0.0462632,1.27063,1.23762,1.48316,-0.0880564,-0.0101223,0.0649689,-0.00625775,-0.0212516,0.0308734,0.0103273,-0.0233872,-0.0168604,-0.00358707,0.015531,-0.0177933,0.0199459,-0.961921,-0.016322
77,0,0,0,-0.565524,0,0,0,0,0,-0.23673,0,0,0.838035,-0.772228,0,0.550562,0,0,0.422148,0,3.88868e-06,4.54633e-06,2.10675e-06,0.000232082,5.88607e-06,3.52359e-06,-0.000227853,0.000175319,2.21123e-06,-0.000104344,-0.00241838,0.0168408,0.0289762,-0.561279,0.0192015,0.0215632,0.0100355,0.0110093,0.00897396,-0.251052,-0.00469337,-0.00305404,-0.0106042,0.00453417,0.00439942,0.560703,0.00574008,0.00760448,0.420571,0.0113458
78,0,0,0,0,0,0,-0.474749,1.00034,0,0,0,1.68937,0,0,0,0.324562,0,0,0,0,2.97719e-06,-2.36434e-06,-0.000211008,0.00013793,7.37132e-06,3.23861e-07,8.82266e-08,-1.66752e-06,0.000411983,-4.63683e-06,0.0178846,0.00141506,0.0362906,-0.000243265,0.0153927,-0.0111649,-0.492507,1.01658,8.65997e-05,-0.0224193,0.00380966,0.00664394,-0.00198615,0.0130637,0.00947767,0.336118,-0.0160381,-0.0107754,-0.00824584,0.0115939
79,-1.13814,0,0,0,0.0419274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.987289,1.69494e-05,-2.75623e-07,2.23898e-07,2.08122e-07,2.88667e-07,-1.07869e-07,-1.02096e-07,9.89578e-09,1.73102e-07,8.07016e-08,-0.000768208,-0.000508632,0.0014226,-0.000511453,0.0419274,-0.00131919,0.00104937,0.000858392,1.05473e-05,0.000368764,4.50968e-05,-0.000350216,-0.000271873,0.000163597,0.000340393,0.00101088,-0.000280773,0.000632549,4.3985e-05,0.000170397
80,0,0,0,0,0,0,0,0,1.50099,0,0,0,0,0,0,0.0591219,-0.406384,0,0,0,3.1311e-07,4.67094e-08,9.51135e-08,2.46947e-05,-5.79408e-08,2.37584e-07,2.92259e-09,1.81669e-07,1.97608e-07,-2.03696e-07,0.000488761,0.00110508,-0.000255699,-3.6203e-06,0.00152083,0.000218753,0.000451534,0.000959059,0.00127435,-0.000955354,0.000455661,-0.00102343,-0.000263779,4.91467e-05,0.000432697,0.0591219,4.2893e-05,0.000110976,0.000859908,0.000245736
81,0,0,0,0,0,0.995315,0,-0.935761,0,0,0,1.63252,0,0.707056,0,0,1.42914,0,0,0,-1.12284e-05,0.000424839,8.97822e-06,-2.17004e-06,-4.95897e-06,1.10585e-06,-1.54871e-06,7.83819e-06,-0.000382348,6.57021e-07,-0.0183464,0.00523743,-0.0249482,-0.00697908,-0.0544222,0.99622,0.0417617,-0.936811,0.00363376,0.00357644,0.00386043,-0.00377305,-0.00427123,-0.000760976,-0.000443382,-0.0106716,0.0229697,0.0106588,0.0372983,-0.014608
82,0,0,0,0.359383,-1.48488,0,0,0,0,-0.875185,0,0,0,0,0,0,0,0,-1.25474,0,-0.00060335,4.73378e-06,-8.95167e-06,-8.00833e-06,-7.04117e-06,5.40983e-06,0.00014244,-0.000521462,1.9015e-07,-0.000377314,0.0620875,0.0257833,-0.0352235,0.345347,-1.49929,0.022888,-0.0423315,9.8918e-05,0.00068126,-0.886637,-0.00859632,0.0193068,0.00696303,0.00288702,-0.0212281,-0.0390556,-0.0146859,-0.029173,-1.25224,-0.0108065
83,0,0,0,0,0,-0.354694,0.942492,1.01394,0,0,-1.21929,0,0,0,0,1.63578,0,0,0,0,2.13979e-05,-0.000145272,0.000407952,0.000687855,-1.86916e-06,6.09411e-06,-4.41242e-06,-1.03215e-06,0.000415039,-6.62931e-06,0.0276704,0.0285564,-0.00680488,-0.0219126,0.103184,-0.326992,0.926336,1.01907,0.0241909,-0.0314818,0.0087497,-0.0319665,-0.00953223,0.00573679,0.0287006,1.658,-0.0126582,-0.0186331,-0.00496754,0.0240575
84,0,0,0,0.748175,0,1.23134,0,0,0,0,0,0,1.21286,0,0,0,0,0,0,0,-1.08384e-05,0.000523216,3.5637e-06,1.05017e-06,-5.42136e-06,-5.37309e-06,0.000298579,8.4298e-06,-1.53598e-06,-8.69747e-07,0.00398023,-0.0256589,-0.0269853,0.728798,-0.0522822,1.22076,0.0159862,-0.00811057,-0.00086898,-0.00379818,0.0176835,0.00903791,-0.00506846,0.0101679,0.00623747,0.00471273,0.0082891,-0.00765784,0.0403118,-0.0114151
85,1.02529,0,-0.499094,0,0.162154,0,0,0,0,0,0,0,0.209544,0,0,0,0,0,0,0,6.20882e-05,-9.22906e-07,3.34319e-06,1.26702e-06,-0.000201433,6.41789e-08,2.98503e-06,-6.5361e-07,-1.77753e-06,4.11826e-06,0.00173154,0.000341705,-0.493592,0.0147273,0.145085,-0.00432519,0.0157431,-0.00892464,0.0054099,0.0197372,-0.0046828,-0.0112874,0.00876624,0.00819398,0.00436295,0.00594892,-0.00493509,-0.00182577,-0.00309487,0.00234178
86,0,-0.421078,0,-1.0442,0,0,0,0,0,-1.37441,0,0,0.115533,0,0,0,0,1.41827,0,-1.2268,8.0802e-07,5.77845e-06,1.71387e-06,3.12871e-06,1.9139e-05,-0.000177404,-0.000422077,-1.48775e-06,6.62761e-06,-0.000592129,0.0105286,-0.401351,0.0929941,-1.04321,0.00499146,0.0274369,0.00787203,0.0326094,-0.00824608,-1.3919,-0.0267624,0.0273064,-0.0224977,0.0199288,-0.00442718,0.0150308,-0.00296359,0.00945238,-0.00744671,0.0145889
87,0,0,-0.649097,0,1.24206,0,0,0,-0.0479111,0,0,-1.59095,0,1.653,0,0,0,0,0,-0.987598,0.000497607,-7.97903e-06,9.85457e-06,6.76642e-06,-0.000254874,-2.5695e-06,1.3712e-06,-6.06674e-07,1.94555e-06,7.3408e-06,-0.0166415,-0.012065,-0.606954,0.00657475,1.21986,-0.0380695,0.0462831,0.00950454,0.00729525,0.0347387,-0.00498109,-0.0232931,0.00471442,0.0146802,0.014046,0.0325988,-0.0133237,0.0131826,-0.00294326,0.00723638
88,0,0.754294,1.12349,0,0,0,0,-0.125168,0,0,-0.561066,0,0,-1.38473,0,0,0,0,0,0,5.06762e-06,-1.33261e-09,-4.70297e-06,1.78345e-06,0.00045451,0.000323868,-1.40744e-05,-2.61812e-06,-4.62538e-05,-5.85348e-06,-0.00651931,0.749537,1.11645,-0.0685153,0.0254267,-0.000127157,-0.0220231,-0.100558,-0.00674764,-0.0286456,0.0098028,0.0146699,-0.022907,-0.0221058,-0.0146172,0.00846235,0.0011753,0.0136554,-0.0123969,0.00121413
89,0,1.13007,0,0,0,0,0,0,0.269963,0,0,0,-1.47832,0,0,-0.99787,0,0,0,0,-8.58372e-06,-3.33902e-07,-1.09973e-06,-0.000411972,-2.48994e-07,0.000482682,-1.00815e-05,-9.92371e-06,-4.29289e-06,6.95993e-06,0.000500434,1.11141,-0.00156918,-0.0479889,-0.0412245,-0.00144424,-0.00500304,-0.0206117,-0.0151626,0.0322985,-0.0093771,0.00711412,0.0029041,-0.00637276,-0.0167711,-0.975405,-0.0146146,0.00132869,-0.0469957,0.00562455
90,0.928954,0,0,0,0.597835,0,0,0,0,0.154295,0,-1.3275,0,1.50968,0,0,-0.768894,-0.690121,0.912045,-1.65193,0.000242239,-4.22097e-08,2.43399e-06,5.18796e-06,4.13416e-06,-6.22328e-06,2.08583e-06,0.00037956,-1.05907e-06,6.7607e-05,-0.022862,-0.0295136,0.0202497,0.0101459,0.600369,-0.00044695,0.011542,-0.00478616,0.00137465,0.161255,0.00690816,0.00268247,-0.00809184,0.000859537,0.00325688,0.0249481,0.00799038,0.0149419,0.912977,0.00607973
91,0,0,0,0,0,0,0,0,0,0,0,0,-1.47288,0,0,0,0,1.31908,0,0.438419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,0,0,0,0,0,0,1.23666,0,0,0.335623,0,1.33498,0,0.579836,1.30515,0,0,0,0,0,8.42266e-06,5.7654e-06,0.000540266,9.58439e-07,-9.94596e-06,1.60208e-06,-4.13426e-06,-1.2664e-06,-7.12208e-06,0.000145299,-0.00953665,0.00769021,-0.0471808,-0.0194679,0.0393905,0.0263947,1.23868,-0.0338239,-0.00516861,0.343352,-0.0009883,-0.0205846,0.00153431,-0.00827506,0.0156407,0.00461958,0.00851698,-0.0114191,-0.0058325,0.00304067
93,0,0,0,-0.210321,0,0,0,0,0,-1.26335,0,-0.809863,0,0,-0.801697,0,-1.73673,0,0,-0.886764,-2.21404e-06,3.25469e-06,-8.42285e-07,4.56487e-06,1.2132e-05,-2.24379e-06,-8.82487e-05,-1.26447e-06,4.41225e-06,-0.000541394,0.0229638,-0.00997939,0.0585523,-0.225869,-0.00989139,0.0153892,-0.00414826,0.0216355,-0.000563833,-1.26566,-0.0122971,0.0269347,-0.0188957,0.0147162,-0.013854,0.0214675,-0.0111321,0.00652175,-0.00588846,0.00933774
94,0,0,0,0,0,1.65084,0,0,0,0,0,0,0,0,0.245093,0,0,-0.33022,0,0,-1.2086e-05,0.000704425,8.24512e-06,1.36142e-06,-5.22838e-07,6.51607e-07,-5.42198e-06,8.0204e-06,-2.50083e-07,-3.41823e-06,-0.00843371,0.003223,-0.00283872,-0.0259779,-0.0578459,1.65084,0.0378679,-0.00174161,-0.00764559,-0.0161118,0.00647009,0.00500452,-0.00989244,0.015912,0.0171173,0.00637588,0.0159982,-0.00589917,0.037876,-0.00537453
95,0.269045,0,0,0,0,-1.14653,0,0,0.594072,0,0,0,0,0.76018,-1.72334,0,0.109694,-1.55439,-0.840751,0,8.18397e-06,-0.000493115,-4.85046e-06,-3.50739e-06,-8.60225e-07,4.30446e-06,8.58658e-07,-0.000355266,2.97122e-06,2.01205e-06,0.0139243,0.0202943,-0.00380141,0.00371714,0.0392418,-1.16486,-0.0222916,0.0146842,0.00409193,0.00962129,-0.00929144,-0.0137522,0.0128105,-0.0112962,-0.00864993,-0.0165544,-0.0207987,-0.00199358,-0.867057,-0.000448946
96,0,0,0,0,0,0,0,-0.135672,0.585873,0,0,0,0,0,0.385055,0.783205,0,-1.46549,0,0,3.57639e-06,6.37603e-07,1.84097e-06,0.000326705,-1.44083e-06,3.25072e-06,2.88135e-07,2.84195e-06,-5.27953e-05,-2.30437e-06,0.00455204,0.0151169,-0.0067563,0.00121101,0.017313,0.00302901,0.00872627,-0.122967,0.0180768,-0.0107289,0.00603041,-0.0145422,-0.00324889,-0.000850206,0.00417149,0.781101,0.00250002,0.00353119,0.0134883,0.0016072
97,0,0,0,0,1.07299,0,0,-1.48427,0,-0.340345,0,0,0.313767,0,0,0,0.679965,0,0,0,0.000426777,-6.13811e-06,1.16631e-05,1.81455e-06,2.90902e-06,-2.67783e-06,-7.40178e-07,4.86052e-06,-0.000600713,-0.000139347,-0.0337305,-0.0126052,0.01344,-0.00350411,1.03863,-0.0289812,0.0548361,-1.45699,0.0135595,-0.309827,-0.00124923,-0.0120753,-0.00918769,-0.0084017,-0.0125886,0.00862589,0.010674,0.0402464,0.0233922,-0.0117155
98,0,0,0,0,0,0,0.277027,0,0,-0.54139,0,0,0,0,0,0,0,0,0,0,5.56037e-07,2.57695e-06,0.000120261,2.44733e-06,3.00268e-06,-1.54003e-06,-2.47697e-06,-5.65029e-07,3.72811e-07,-0.000231446,0.0104802,-0.00699781,0.0145954,-0.0119492,0.00274317,0.0119716,0.273773,0.00204763,-0.000769835,-0.539659,-0.00445896,0.00926202,-0.00856133,0.00509514,-0.00415362,0.0115061,-0.00402497,0.000177952,-0.00252576,0.0042223
99,0,0,0,0,-0.932757,0.125677,0,0,0,-0.30482,1.19144,0,0,0,0,0,-0.45331,0,0,0,-0.000378651,6.03949e-05,-4.73198e-06,-3.42267e-06,-3.87582e-06,1.51059e-06,1.09185e-06,2.51352e-07,-2.89698e-06,-0.000132569,0.0226855,0.00724966,-0.0194238,0.00564919,-0.940167,0.158021,-0.0222947,-0.014471,-0.000624883,-0.31425,-0.00260566,0.0150308,0.000892798,0.0010072,-0.0100552,-0.0168269,0.00453119,-0.0131688,0.00130221,-0.0024493
100,-0.718908,-0.39074,0,0,0,0,0,0,0,-0.213719,0,0,1.13231,0,0,0,0,0.221646,0,0,6.79417e-07,2.8842e-07,-4.40303e-07,-8.96078e-07,2.23732e-06,-0.00016894,2.93122e-06,2.27357e-06,1.01335e-06,-9.27248e-05,0.00134778,-0.393762,0.0107574,0.0139839,0.00327088,0.00132289,-0.00218998,0.00486598,-0.00205978,-0.219312,-0.00088575,0.00832163,-0.00255145,0.00432531,0.00061949,-0.00413794,0.00274645,-0.000158713,0.0108086,-0.00215143
101,0,-1.00064,0,0,0,0,0,0,0,0,0.73875,1.70088,-1.27162,0,0,0,0,0,0,0,2.92116e-06,-4.02418e-07,-4.47704e-07,-4.27657e-06,1.08641e-06,-0.000430951,8.88313e-06,6.07207e-06,8.47941e-07,-3.11854e-06,-0.00774771,-1.00064,0.00521091,0.0425468,0.013774,-0.00199045,-0.0023182,0.00391778,-0.00561925,-0.0143214,0.00149323,0.00899595,0.00137072,0.00490837,0.00838357,-0.0198917,0.0122997,-0.00283507,0.0287618,-0.00865291
102,0,1.46588,1.03641,0,0,-0.0426001,0.299949,0,0,0,0,0,0,0,0,1.68266,0,0.93192,0,-1.01974,1.40037e-05,-1.49879e-05,0.000128945,0.00070863,0.000415661,0.000637201,-2.10163e-05,-2.83932e-06,8.00216e-06,-8.65708e-06,0.0150655,1.49316,1.01345,-0.102175,0.0687959,-0.0278695,0.290955,0.0400946,0.0323464,-0.041944,0.0199012,-0.0249701,-0.0304509,-0.0229936,-0.00395185,1.7099,-0.00793484,0.0139269,-0.0134337,0.0175192
103,0,0,0,0,0,0,0,-0.952394,0,0,-1.61517,0.0913371,0,0,-0.579109,0,0,0,-1.0383,-1.50827,-4.27094e-06,-4.66006e-06,5.16005e-06,-6.20782e-06,-6.23706e-06,6.60038e-06,-1.83916e-06,-0.000428805,-0.000385536,2.31922e-06,-0.00353486,0.0311798,-0.030779,-0.008853,-0.0210458,-0.0217106,0.0242172,-0.935753,0.00688568,0.0115896,-0.00596638,-0.0196021,0.00905885,-0.0108412,-0.00695579,-0.0297492,0.00159702,0.00694649,-1.02358,-0.0167338
